0.27908E-03 0.39565E-06 0.00000E+01 70575290 0 0 27072 0.97340E+08 0.00000E+01 0.27907E-03 0.00000E+01 0.00000E+01 0
1 0.00028008 4.7904e-06 9.6753 1.1164 0.00028008
2 0.00027983 3.4005e-06 9.7216 1.2525 0.00027983
3 0.0002751 1.8282e-06 7.5186 1.2217 0.00027509
4 0.0002835 6.8694e-06 13.707 1.2977 0.0002835
5 0.00028117 3.8994e-06 11.095 1.6259 0.00028117
6 0.00027845 1.8305e-06 7.4375 0.90129 0.00027845
7 0.00027701 3.1285e-06 6.3888 0.52172 0.00027701
8 0.00027777 2.7876e-06 8.0284 0.90055 0.00027777
9 0.00027985 2.0431e-06 8.2597 1.5359 0.00027985
10 0.0002821 4.782e-06 9.5892 0.83212 0.0002821
11 0.00027793 2.4028e-06 6.9162 0.56232 0.00027793
12 0.00027749 1.9928e-06 8.1248 1.016 0.00027749
13 0.00028187 5.8303e-06 11.701 1.4271 0.00028185
14 0.00027708 2.8407e-06 8.2019 1.169 0.00027708
15 0.00028125 2.8184e-06 11.337 1.9195 0.00028124
16 0.00027091 2.3313e-06 4.8679 0.29024 0.00027091
17 0.00028291 4.3803e-06 12.386 2.1031 0.00028291
18 0.00028298 2.9868e-06 11.942 1.4939 0.00028297
19 0.00027758 5.8891e-06 12.002 1.2504 0.00027758
20 0.00028804 3.8885e-06 10.8 0.99438 0.00028803
21 0.00028479 2.9076e-06 11.551 1.3717 0.00028477
22 0.00027849 3.8977e-06 7.9171 0.87193 0.00027849
23 0.00028016 3.5936e-06 10.262 1.3195 0.00028016
24 0.00027997 2.6738e-06 10.805 2.3246 0.00027996
25 0.0002746 4.6239e-06 9.5254 1.3216 0.0002746
26 0.00028049 3.0431e-06 8.6792 0.87777 0.00028049
27 0.00028125 2.9249e-06 11.766 2.0928 0.00028124
28 0.00028661 9.4789e-06 18.708 2.8075 0.00028661
29 0.00028107 3.7009e-06 10.534 1.2585 0.00028107
30 0.00027876 2.2748e-06 9.2324 1.5139 0.00027876
31 0.00027137 2.3422e-06 4.8824 0.32808 0.00027137
32 0.00027844 2.852e-06 8.1942 0.9045 0.00027844
33 0.0002842 2.3086e-06 9.1904 1.0989 0.0002842
34 0.00027796 4.1595e-06 8.4652 0.79199 0.00027796
35 0.00027811 3.1966e-06 9.1952 1.2776 0.0002781
36 0.00027951 2.9759e-06 12.046 2.7904 0.00027951
37 0.0002833 8.7439e-06 17.459 2.1321 0.0002833
38 0.00027833 3.0151e-06 8.6664 0.79684 0.00027833
39 0.00028134 2.7746e-06 11.158 1.7656 0.00028133
40 0.00028065 5.6758e-06 11.441 1.1647 0.00028065
41 0.00028071 3.7676e-06 10.738 1.4896 0.0002807
42 0.00028245 3.3625e-06 13.469 2.9031 0.00028244
43 0.00028763 7.3344e-06 14.425 1.4085 0.00028763
44 0.00027927 2.7041e-06 7.7462 0.65545 0.00027926
45 0.00028147 2.2791e-06 9.1607 1.0385 0.00028147
46 0.00028748 6.577e-06 12.942 1.2521 0.00028748
47 0.00028428 4.5797e-06 12.888 2.0182 0.00028425
48 0.0002807 2.1579e-06 8.6974 1.2589 0.00028069
49 0.00027884 4.1132e-06 8.3444 0.9405 0.00027884
50 0.00027826 3.2139e-06 9.2399 1.3448 0.00027826
51 0.0002832 2.4285e-06 9.7018 1.3139 0.0002832
52 0.00029184 7.1924e-06 13.941 1.5551 0.00029183
53 0.00028207 4.2491e-06 12.051 2.0719 0.00028207
54 0.00028478 3.8788e-06 15.409 3.4833 0.00028478
55 0.00028117 6.4621e-06 13.001 1.5217 0.00028117
56 0.00027576 4.3886e-06 12.731 2.0524 0.00027576
57 0.00028305 2.5279e-06 10.104 1.2163 0.00028304
58 0.00028121 5.7479e-06 11.563 1.0973 0.0002812
59 0.00028346 4.5414e-06 12.817 2.1741 0.00028346
60 0.00027825 1.6529e-06 6.7207 1.0195 0.00027824
61 0.00027367 2.8407e-06 5.8719 0.47602 0.00027366
62 0.0002796 3.0072e-06 8.604 0.8367 0.0002796
63 0.00027613 1.8878e-06 7.7347 1.2683 0.00027612
64 0.00027993 5.0366e-06 10.178 0.77524 0.00027992
65 0.00028307 4.7505e-06 13.426 2.159 0.00028302
66 0.00028007 2.8201e-06 11.392 2.6825 0.00028005
67 0.00027637 4.8452e-06 9.9173 1.2604 0.00027637
68 0.00028199 4.2575e-06 12.079 1.504 0.00028199
69 0.00028084 2.5222e-06 10.161 1.5694 0.00028083
70 0.00027675 3.3389e-06 6.8247 0.43912 0.00027675
71 0.00028116 4.3111e-06 12.267 1.5516 0.00028115
72 0.00028192 2.5966e-06 10.42 1.5254 0.00028192
73 0.00027539 3.6415e-06 7.4802 0.74184 0.00027538
74 0.00028232 5.1544e-06 14.606 2.868 0.00028232
75 0.00027952 2.2596e-06 9.1458 1.2254 0.00027952
76 0.00027326 7.5579e-06 11.063 1.0919 0.00027315
77 0.00027867 3.5467e-06 7.1997 0.47387 0.00027867
78 0.00027345 1.8005e-06 5.2676 0.35742 0.00027345
79 0.00031653 5.4831e-05 34.644 2.1758 0.00031653
80 0.00030185 3.9678e-05 37.179 3.1633 0.00030185
81 0.0002641 2.0374e-06 3.0859 0.12927 0.00026409
82 0.00027561 3.6813e-06 7.5556 0.60021 0.00027561
83 0.00028782 5.2685e-06 14.644 1.8688 0.00028782
84 0.00027726 2.0031e-06 8.1738 1.011 0.00027726
85 0.00027507 3.6901e-06 7.5887 0.82146 0.00027507
86 0.00027937 2.8984e-06 8.2998 0.86647 0.00027937
87 0.00028185 2.756e-06 11.063 1.5189 0.00028176
<lo_statistics>
<cumulated_time> 2849.072723 </cumulated_time>
</lo_statistics>
