0.28329E-03 0.47408E-06 0.00000E+01 75045310 0 0 23951 0.84710E+08 0.00000E+01 0.28328E-03 0.00000E+01 0.00000E+01 0
1 0.00030505 1.7887e-05 33.17 5.3215 0.00030505
2 0.00028951 5.6101e-06 15.503 2.4988 0.00028951
3 0.00028449 2.4581e-06 9.7758 1.2234 0.00028448
4 0.00030432 1.3731e-05 25.524 2.7695 0.00030432
5 0.00028561 3.3175e-06 9.2924 1.2373 0.00028561
6 0.0002871 2.6918e-06 10.608 2.1708 0.0002871
7 0.00028383 6.2441e-06 12.445 1.408 0.00028383
8 0.00028404 4.5817e-06 12.904 2.178 0.00028404
9 0.00028648 3.288e-06 12.985 1.9464 0.00028648
10 0.00028449 4.3053e-06 8.5607 0.7471 0.00028449
11 0.00028544 3.8934e-06 10.912 1.3417 0.00028544
12 0.00028171 2.2576e-06 9.0667 1.498 0.00028171
13 0.00029231 1.2601e-05 24.386 3.5371 0.00029231
14 0.00027793 3.136e-06 9.0268 1.3142 0.00027793
15 0.00028366 2.354e-06 9.3888 1.9315 0.00028366
16 0.00029706 1.7197e-05 32.748 5.3419 0.00029706
17 0.00028109 3.4505e-06 9.8205 1.3775 0.00028109
18 0.000287 2.621e-06 10.332 1.2817 0.000287
19 0.00028592 6.3336e-06 12.531 1.3531 0.00028592
20 0.00028835 8.6805e-06 24.083 4.579 0.00028835
21 0.00028457 2.5941e-06 10.313 1.9574 0.00028457
22 0.00029733 1.0103e-05 19.222 2.2537 0.00029733
23 0.0002925 4.4582e-06 12.193 1.2342 0.0002925
24 0.0002846 1.9523e-06 7.7611 0.78896 0.0002846
25 0.00028189 1.4156e-05 14.204 1.0751 0.00028189
26 0.00027789 7.3712e-06 10.61 1.0663 0.00027789
27 0.0002713 2.0996e-06 4.3779 0.32331 0.0002713
28 0.00027629 2.677e-06 5.481 0.35036 0.00027625
29 0.00028765 4.6878e-06 13.038 2.1347 0.00028765
30 0.00028876 2.8602e-06 11.206 1.413 0.00028876
31 0.00032182 3.2098e-05 56.422 10.028 0.00032182
32 0.0002846 3.2791e-06 9.2173 0.87367 0.0002846
33 0.00028321 1.9829e-06 7.9214 0.86549 0.00028321
34 0.00029394 1.1483e-05 22.099 3.0848 0.00029394
35 0.00028051 2.8749e-06 8.1991 1.2841 0.00028051
36 0.00028131 2.6871e-06 10.807 1.9984 0.00028131
37 0.00027972 5.0424e-06 10.197 1.1927 0.00027972
38 0.00028848 5.9168e-06 16.409 3.1606 0.00028847
39 0.00028773 2.9376e-06 11.551 2.0076 0.00028772
40 0.00028325 5.3924e-06 10.769 0.94637 0.00028325
41 0.00029666 5.6088e-06 15.125 1.6982 0.00029666
