0.27911E-03 0.37772E-06 0.00000E+01 69615290 0 0 33645 0.12083E+09 0.00000E+01 0.27910E-03 0.00000E+01 0.00000E+01 0
1 0.00028142 4.4051e-06 8.8547 0.7396 0.00028142
2 0.00028292 4.2474e-06 12.01 1.6597 0.00028291
3 0.00028113 2.4525e-06 9.8697 2.2452 0.00028113
4 0.00029744 1.6329e-05 31.056 4.9063 0.00029743
5 0.00027933 3.5207e-06 10.083 1.3948 0.00027932
6 0.0002811 2.3294e-06 9.3754 1.329 0.0002811
7 0.00027976 4.2417e-06 8.5768 0.80696 0.00027975
8 0.0002843 3.3511e-06 9.4297 1.2457 0.0002843
9 0.00029243 1.2198e-05 47.193 15.348 0.00029243
10 0.00027657 3.4513e-06 7.0591 0.45926 0.00027657
11 0.0002838 4.7283e-06 13.329 1.7463 0.00028379
12 0.00028061 2.3677e-06 9.5461 1.2676 0.0002806
13 0.00027714 2.9693e-06 6.0606 0.33326 0.00027714
14 0.0002763 2.177e-06 6.3034 0.56365 0.0002763
15 0.00028473 3.3452e-06 13.292 2.1399 0.00028473
16 0.00027131 2.5496e-06 5.316 0.33186 0.00027131
17 0.00028619 5.418e-06 15.145 2.0392 0.00028618
18 0.00027944 2.0223e-06 8.1877 1.153 0.00027944
19 0.00027627 3.1855e-06 6.5226 0.74482 0.00027626
20 0.00027428 2.3501e-06 6.8546 0.85673 0.00027428
21 0.00027764 2.0268e-06 8.259 1.1949 0.00027764
22 0.00027867 3.3291e-06 6.7579 0.43616 0.00027867
23 0.00027741 3.5218e-06 10.156 1.5948 0.00027741
24 0.00028013 1.9307e-06 7.7978 0.96962 0.00028012
25 0.00027952 3.882e-06 7.8562 0.62088 0.00027952
26 0.00028285 3.1984e-06 9.0462 1.0378 0.00028285
27 0.00028322 2.4159e-06 9.6507 1.1233 0.00028322
28 0.00028718 5.9223e-06 11.666 1.0372 0.00028718
29 0.00028262 3.6315e-06 10.28 1.3586 0.00028259
30 0.0002741 1.3699e-06 5.6543 0.56423 0.0002741
31 0.0002882 1.1166e-05 21.916 3.3153 0.0002882
32 0.0002823 2.9483e-06 8.355 1.1286 0.00028229
33 0.00028085 2.3079e-06 9.2973 1.3793 0.00028084
34 0.00028495 4.6277e-06 9.1869 0.6874 0.00028495
35 0.00028118 3.6626e-06 10.42 1.6518 0.00028118
36 0.00028135 2.1822e-06 8.7751 1.0904 0.00028134
37 0.00027308 4.5241e-06 4.6859 0.2363 0.00027307
38 0.00027899 4.8971e-06 7.0212 0.36563 0.00027899
39 0.00027523 2.2123e-06 4.5469 0.26829 0.00027523
40 0.00028582 6.4219e-06 12.71 1.4226 0.00028582
41 0.00028337 4.4939e-06 12.687 1.6323 0.00028337
42 0.0002838 2.1975e-06 8.7605 0.94713 0.00028379
43 0.00027839 4.0109e-06 8.1501 0.63945 0.00027839
44 0.00028086 3.504e-06 9.9807 1.0754 0.00028085
45 0.00028169 2.8158e-06 11.309 1.6977 0.00028156
46 0.00028311 4.3197e-06 8.6314 0.76392 0.00028311
47 0.00027983 3.7986e-06 10.86 1.3948 0.00027983
48 0.00028082 2.0153e-06 8.1194 0.78066 0.0002808
49 0.00027643 4.8768e-06 9.9798 1.3589 0.00027643
50 0.00027555 2.5062e-06 7.276 0.88999 0.00027555
51 0.00027915 2.0074e-06 8.1356 1.2784 0.00027915
52 0.00028188 4.8405e-06 9.7139 0.7648 0.00028188
53 0.00027804 3.8352e-06 11.035 1.6457 0.00027794
54 0.00027932 1.7536e-06 7.103 0.64804 0.00027932
55 0.00027702 3.0301e-06 6.1876 0.47344 0.00027701
56 0.00028215 3.4037e-06 9.6508 1.0363 0.00028214
57 0.00028264 2.734e-06 10.944 1.7609 0.00028264
58 0.00027554 3.5387e-06 7.2651 0.73932 0.00027553
59 0.00028155 4.2096e-06 11.961 1.4489 0.00028154
60 0.00027726 1.8655e-06 7.6123 1.3682 0.00027725
61 0.00027631 3.4086e-06 6.9784 0.78162 0.00027631
62 0.00028284 2.9006e-06 8.2042 0.69912 0.00028284
63 0.00028321 2.8888e-06 11.54 1.4776 0.00028321
64 0.00028769 6.2263e-06 12.243 1.1005 0.00028769
65 0.00028099 2.4489e-06 6.9722 0.63047 0.00028099
66 0.00027835 1.7146e-06 6.969 0.76926 0.00027835
67 0.00027224 2.3439e-06 4.8705 0.36103 0.00027224
68 0.00028004 3.0013e-06 8.5738 1.092 0.00028004
69 0.00028579 4.7861e-06 18.947 5.0019 0.00028578
70 0.00027336 2.7715e-06 5.7353 0.53282 0.00027335
71 0.00028368 4.1014e-06 11.566 1.655 0.00028368
72 0.00027904 1.8356e-06 7.4424 0.871 0.00027904
73 0.00027756 3.1682e-06 6.457 0.4296 0.00027754
74 0.00027933 3.0179e-06 8.6431 1.1226 0.00027933
75 0.00027932 2.2898e-06 9.2746 1.4964 0.00027932
76 0.00027474 5.0199e-06 7.3084 0.46164 0.00027474
77 0.00029115 7.1667e-06 13.925 1.465 0.00029115
78 0.00027266 1.5996e-06 4.6932 0.532 0.00027266
79 0.00028042 8.9441e-06 12.758 1.3034 0.00028042
80 0.00028368 5.9732e-06 11.911 1.0827 0.00028367
81 0.00027496 2.1784e-06 6.338 0.71931 0.00027496
82 0.00027952 5.1112e-06 10.344 1.0242 0.00027951
83 0.00027376 2.2717e-06 6.6385 0.8472 0.00027375
84 0.00027793 1.9953e-06 8.122 1.2226 0.00027792
85 0.00027815 4.1091e-06 8.3568 1.0591 0.00027815
86 0.00027634 2.3365e-06 6.7642 0.6764 0.00027633
87 0.00027935 1.6675e-06 6.7533 0.58677 0.00027934
<lo_statistics>
<cumulated_time> 5105.268427999999 </cumulated_time>
</lo_statistics>
