0.27348E-03 0.28019E-06 0.00000E+01 67045310 0 0 43752 0.16018E+09 0.00000E+01 0.27347E-03 0.00000E+01 0.00000E+01 0
56 0.00027696 3.0836e-06 8.9071 0.93974 0.00027695
57 0.00027483 2.02e-06 8.3153 1.4883 0.00027483
58 0.00027476 3.4224e-06 7.0463 0.53347 0.00027475
59 0.0002751 2.4011e-06 6.9827 0.78972 0.00027508
60 0.00027753 2.1649e-06 8.8253 1.3567 0.0002775
61 0.00027786 3.7874e-06 7.7106 0.54064 0.00027785
62 0.00027365 3.1705e-06 9.2688 1.5097 0.00027364
63 0.00027249 1.572e-06 6.527 0.60221 0.00027249
64 0.00028215 6.2806e-06 8.904 0.68625 0.00028215
65 0.00027453 2.6034e-06 5.3646 0.284 0.00027453
66 0.00027201 1.9976e-06 5.8751 0.58909 0.000272
67 0.00026915 3.0517e-06 4.5353 0.19672 0.00026905
68 0.00027378 3.5337e-06 7.3013 0.79091 0.00027377
69 0.00026982 2.0129e-06 5.9681 0.92645 0.00026982
70 0.00027832 4.4572e-06 9.0593 0.98889 0.00027831
71 0.00028088 5.0015e-06 14.245 2.1322 0.00028087
72 0.00027508 2.0625e-06 8.4826 1.1305 0.00027507
73 0.00027203 2.5539e-06 5.3107 0.35763 0.00027202
74 0.00027822 2.9287e-06 8.4211 0.69496 0.00027822
75 0.00027373 1.9141e-06 7.9114 1.4182 0.00027372
76 0.00027879 4.9305e-06 10.004 1.0169 0.00027879
77 0.00027877 3.1619e-06 9.0739 0.93668 0.00027877
78 0.00027868 2.5222e-06 10.24 1.2899 0.00027867
79 0.00027053 2.8408e-06 5.9402 0.63367 0.00027053
80 0.00027503 2.3649e-06 6.8792 0.6299 0.00027502
81 0.00027392 2.0277e-06 8.3752 1.3289 0.00027392
82 0.00027871 4.7162e-06 9.5722 0.8506 0.00027871
83 0.00027839 3.9382e-06 11.317 1.9818 0.00027839
84 0.00027414 1.8459e-06 7.6179 1.1334 0.00027414
85 0.00027285 2.731e-06 5.662 0.44452 0.00027284
86 0.00027256 2.2302e-06 6.5461 0.65697 0.00027255
87 0.00027248 1.4662e-06 6.0877 0.539 0.00027248
88 0.00026542 3.6801e-06 2.7731 0.056512 0.00026542
89 0.00026887 5.7085e-06 6.0052 0.29464 0.00026887
90 0.00026688 2.0206e-06 3.0286 0.11566 0.00026687
91 0.00027257 2.6917e-06 5.5864 0.39405 0.00027257
92 0.00027405 3.0296e-06 8.8438 1.526 0.00027404
93 0.00027826 2.435e-06 9.9005 2.0703 0.00027821
<lo_statistics>
<cumulated_time> 7231.241073000003 </cumulated_time>
</lo_statistics>
